"","stock","y","ymin","ymax","variable","value","L1"
"1",0,-0.395947755519707,-0.879410834802594,0.0875153237631803,"GP",-0.395947755519707,1
"2",0.306122448979592,-0.160375631448535,-0.631726323998893,0.310975061101824,"GP",-0.160375631448535,1
"3",0.612244897959184,0.0838107756756415,-0.386322490917496,0.553944042268779,"GP",0.0838107756756415,1
"4",0.918367346938776,0.338098899353894,-0.137850431537792,0.81404823024558,"GP",0.338098899353894,1
"5",1.22448979591837,0.604034340817852,0.119247585423335,1.08882109621237,"GP",0.604034340817852,1
"6",1.53061224489796,0.883100113897104,0.389927550671397,1.37627267712281,"GP",0.883100113897104,1
"7",1.83673469387755,1.17659191873455,0.678127998853212,1.67505583861589,"GP",1.17659191873455,1
"8",2.14285714285714,1.4854949238409,0.986625961430341,1.98436388625145,"GP",1.4854949238409,1
"9",2.44897959183673,1.81037026152375,1.31701858171284,2.30372194133466,"GP",1.81037026152375,1
"10",2.75510204081633,2.15125643323118,1.66974641994899,2.63276644651337,"GP",2.15125643323118,1
"11",3.06122448979592,2.50759152735342,2.0441301756975,2.97105287900934,"GP",2.50759152735342,1
"12",3.36734693877551,2.87816156348845,2.43841918014874,3.31790394682816,"GP",2.87816156348845,1
"13",3.6734693877551,3.26107616460645,2.84985558200585,3.67229674720704,"GP",3.26107616460645,1
"14",3.97959183673469,3.65377561381951,3.27476322101913,4.03278800661989,"GP",3.65377561381951,1
"15",4.28571428571429,4.05306657347469,3.70866347450933,4.39746967244006,"GP",4.05306657347469,1
"16",4.59183673469388,4.45518783861088,4.14642460162209,4.76395107559966,"GP",4.45518783861088,1
"17",4.89795918367347,4.85589988077279,4.5824442699014,5.12935549164418,"GP",4.85589988077279,1
"18",5.20408163265306,5.2505970906093,5.01087054740603,5.49032363381257,"GP",5.2505970906093,1
"19",5.51020408163265,5.6344345824518,5.42585613946594,5.84301302543766,"GP",5.6344345824518,1
"20",5.81632653061224,6.00246593305772,5.82183040941328,6.18310145670215,"GP",6.00246593305772,1
"21",6.12244897959184,6.34978461053537,6.19373599881969,6.50583322225106,"GP",6.34978461053537,1
"22",6.42857142857143,6.67166347134456,6.53712884476912,6.80619809792001,"GP",6.67166347134456,1
"23",6.73469387755102,6.96368696949767,6.84799908519241,7.07937485380293,"GP",6.96368696949767,1
"24",7.04081632653061,7.22187046112121,7.12214813144631,7.3215927907961,"GP",7.22187046112121,1
"25",7.3469387755102,7.44276511886562,7.35400745359654,7.53152278413471,"GP",7.44276511886562,1
"26",7.6530612244898,7.62354178616027,7.53569940683016,7.71138416549037,"GP",7.62354178616027,1
"27",7.95918367346939,7.76205571099808,7.6597747817343,7.86433664026186,"GP",7.76205571099808,1
"28",8.26530612244898,7.85688824231481,7.72435541261398,7.98942107201564,"GP",7.85688824231481,1
"29",8.57142857142857,7.90736811843154,7.73169911109323,8.08303712576986,"GP",7.90736811843154,1
"30",8.87755102040816,7.91357008143939,7.68455711436288,8.1425830485159,"GP",7.91357008143939,1
"31",9.18367346938776,7.87629412886957,7.58551407293316,8.16707418480598,"GP",7.87629412886957,1
"32",9.48979591836735,7.79702624363964,7.43735376781531,8.15669871946397,"GP",7.79702624363964,1
"33",9.79591836734694,7.6778822885937,7.24330445157153,8.11246012561588,"GP",7.6778822885937,1
"34",10.1020408163265,7.52153772820808,7.00710441801763,8.03597103839853,"GP",7.52153772820808,1
"35",10.4081632653061,7.33114465822283,6.73296717523676,7.92932214120889,"GP",7.33114465822283,1
"36",10.7142857142857,7.11024006948369,6.42549754449167,7.79498259447571,"GP",7.11024006948369,1
"37",11.0204081632653,6.86264696225937,6.08958256957611,7.63571135494263,"GP",6.86264696225937,1
"38",11.3265306122449,6.59237206879734,5.73027136204954,7.45447277554515,"GP",6.59237206879734,1
